OID;GYV_KODAS;GTV_KODAS;GTV_PAV;GTV_PAV_PI;GYV_ID;GTV_ID;GTV_R;GTV_RK;GTV_ATR_KO;GAT_KODAS;SHAPE_STLength__
-1;17507;215710;Tėviškės g.;Tėviškės g.;6;9528;2012-07-09 00:00:00;2012-07-09 00:00:00;2012-07-09 00:00:00;1506506;124,302965372696718
-1;17507;95662;Įkalnės aklg.;Įkalnės aklg.;6;9433;2009-01-08 00:00:00;2009-01-08 00:00:00;2011-07-08 00:00:00;1716351;275,381295119610911
-1;17507;102944;Uždaroji g.;Uždaroji g.;6;9437;2009-10-06 00:00:00;2009-10-06 00:00:00;2011-07-08 00:00:00;1320176;135,934434850513782
-1;17507;104648;Jiestrakio g.;Jiestrakio g.;6;9446;2009-11-19 00:00:00;2009-11-19 00:00:00;2011-07-08 00:00:00;1309528;337,869092239068323
-1;17507;115950;Kviečių g.;Kviečių g.;6;9480;2010-10-05 00:00:00;2010-10-05 00:00:00;2011-07-08 00:00:00;1728901;422,243574898119164
-1;17507;111354;Nibrių aklg.;Nibrių aklg.;6;9472;2010-06-03 00:00:00;2010-06-03 00:00:00;2011-07-08 00:00:00;1363174;141,727492538862663
-1;17507;111356;Rūdupio aklg.;Rūdupio aklg.;6;9473;2010-06-03 00:00:00;2010-06-03 00:00:00;2011-07-08 00:00:00;1363189;155,558888769172512
-1;17507;111358;Klonupio aklg.;Klonupio aklg.;6;9474;2010-06-03 00:00:00;2010-06-03 00:00:00;2011-07-08 00:00:00;1363193;214,261646918271254
-1;17507;107629;Dauguvos g.;Dauguvos g.;6;9455;2010-02-17 00:00:00;2010-02-17 00:00:00;2011-07-08 00:00:00;1369426;454,215242609027712
-1;17507;107635;Kuoknesės g.;Kuoknesės g.;6;9458;2010-02-17 00:00:00;2010-02-17 00:00:00;2011-07-08 00:00:00;1711948;118,859322309283073
-1;17507;107943;Apės g.;Apės g.;6;9462;2010-02-17 00:00:00;2010-02-17 00:00:00;2011-07-08 00:00:00;1369464;177,916595347167998
-1;17507;107945;Rėzeknės g.;Rėzeknės g.;6;9463;2010-02-17 00:00:00;2010-02-17 00:00:00;2011-07-08 00:00:00;1711933;346,474324591264860
-1;17507;31684;Kaimelės g.;Kaimelės g.;6;2625;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1165701;938,157080598005678
-1;17507;111256;Vaiguvos aklg.;Vaiguvos aklg.;6;9477;2010-06-04 00:00:00;2010-06-04 00:00:00;2011-07-08 00:00:00;1335687;91,335215545404822
-1;17507;111252;Gynios g.;Gynios g.;6;9478;2010-06-04 00:00:00;2010-06-04 00:00:00;2011-07-08 00:00:00;1717252;202,850614187617339
-1;17507;19182;Vaidilos g.;Vaidilos g.;6;8060;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1854045;741,838015231653230
-1;17507;18763;Lapių tak.;Lapių tak.;6;3840;1998-06-01 00:00:00;2010-02-17 00:00:00;2011-07-08 00:00:00;1230175;359,922239620180221
-1;17507;18956;Pušų g.;Pušų g.;6;5790;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1685157;841,120783660311986
-1;17507;107637;Talavos g.;Talavos g.;6;9459;2010-02-17 00:00:00;2010-02-17 00:00:00;2011-07-08 00:00:00;1711967;124,656258967831036
-1;17507;31741;Marijampolės pl.;Marijampolės pl.;6;4275;1998-06-01 00:00:00;1998-06-01 00:00:00;2014-05-28 00:00:00;1312076;5580,220190281152099
-1;17507;102538;Šiaurinis aklg.;Šiaurinis aklg.;6;9436;2009-09-09 00:00:00;2009-09-09 00:00:00;2011-07-08 00:00:00;1324482;158,648780364317759
-1;17507;110350;Kruosto g.;Kruosto g.;6;9470;2010-05-07 00:00:00;2010-05-07 00:00:00;2011-07-08 00:00:00;1723823;835,635615315152791
-1;17507;16272;Romainių g.;Romainių g.;6;6187;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1242869;3595,859559111262115
-1;17507;125166;J. Polovinsko-Budrio g.;J. Polovinsko-Budrio g.;6;9510;2011-02-10 00:00:00;2011-02-10 00:00:00;2011-07-08 00:00:00;1388242;829,549900424280395
-1;17507;18893;Palemono g.;Palemono g.;6;5140;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-11-29 00:00:00;1673032;4817,550569220922625
-1;17507;107639;Neretos g.;Neretos g.;6;9460;2010-02-17 00:00:00;2010-02-17 00:00:00;2011-07-08 00:00:00;1711952;150,417416582978205
-1;17507;118896;Uogų g.;Uogų g.;6;9482;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1378977;488,462263467174921
-1;17507;19259;Vyžuonos g.;Vyžuonos g.;6;8850;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1306366;299,336527917206809
-1;17507;118910;Gumbinės g.;Gumbinės g.;6;9489;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1767043;952,108718747684179
-1;17507;114052;Tyrlaukio g.;Tyrlaukio g.;6;9479;2010-08-09 00:00:00;2010-08-09 00:00:00;2011-07-08 00:00:00;1755043;721,862302442006239
-1;17507;118902;Alavijų g.;Alavijų g.;6;9485;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1767039;137,058381721075335
-1;17507;108756;Daukšiagirės g.;Daukšiagirės g.;6;9467;2010-03-22 00:00:00;2010-03-22 00:00:00;2011-07-08 00:00:00;1740173;281,212430178449949
-1;17507;31742;Rokelių g.;Rokelių g.;6;6178;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1828106;1615,129168236411715
-1;17507;76132;Užkurių g.;Užkurių g.;6;9400;2007-10-09 00:00:00;2007-10-09 00:00:00;2011-07-08 00:00:00;1565063;448,585016093306308
-1;17507;109252;Kuonės aklg.;Kuonės aklg.;6;9468;2010-04-07 00:00:00;2010-04-07 00:00:00;2011-07-08 00:00:00;1737261;330,610011369189749
-1;17507;111352;Rimties skg.;Rimties skg.;6;9471;2010-06-03 00:00:00;2010-06-03 00:00:00;2011-07-08 00:00:00;1363155;350,530755883163977
-1;17507;31746;Armališkių g.;Armališkių g.;6;312;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1165367;1552,186334493765571
-1;17507;18444;Baltų pr.;Baltų pr.;6;620;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1231592;3965,111844704136274
-1;17507;111258;Pasagos g.;Pasagos g.;6;9475;2010-06-04 00:00:00;2010-06-04 00:00:00;2011-07-08 00:00:00;1335691;479,379928393220098
-1;17507;107627;Daugpilio g.;Daugpilio g.;6;9454;2010-02-17 00:00:00;2010-02-17 00:00:00;2011-07-08 00:00:00;1369411;312,191670055671977
-1;17507;107631;Jersikos g.;Jersikos g.;6;9456;2010-02-17 00:00:00;2010-02-17 00:00:00;2011-07-08 00:00:00;1711971;399,130928355999401
-1;17507;107633;Latgalių g.;Latgalių g.;6;9457;2010-02-17 00:00:00;2010-02-17 00:00:00;2011-07-08 00:00:00;1369445;309,093027771731897
-1;17507;107641;Aknystos g.;Aknystos g.;6;9461;2010-02-17 00:00:00;2010-02-17 00:00:00;2011-07-08 00:00:00;1711986;174,508564853453436
-1;17507;18541;9-ojo Forto g.;9-ojo Forto g.;6;1590;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1231349;1685,970835727558324
-1;17507;18845;Mosėdžio g.;Mosėdžio g.;6;4660;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1229778;1613,647931106976557
-1;17507;108754;Amalvės g.;Amalvės g.;6;9466;2010-03-22 00:00:00;2010-03-22 00:00:00;2011-07-08 00:00:00;1379002;268,529877226466112
-1;17507;16239;Piliuonos g.;Piliuonos g.;6;5463;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1456614;1901,497476991132999
-1;17507;19018;Savanorių pr.;Savanorių pr.;6;6410;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1228843;7590,876667392491072
-1;17507;118916;Barčių g.;Barčių g.;6;9492;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1379806;386,256794382587827
-1;17507;19290;Žiburių g.;Žiburių g.;6;9160;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1664998;1000,135972229414847
-1;17507;105569;Lavyso g.;Lavyso g.;6;9451;2009-12-22 00:00:00;2009-12-22 00:00:00;2011-07-08 00:00:00;1298438;970,273569916296537
-1;17507;52014;Lubinų g.;Lubinų g.;6;9334;2003-01-13 00:00:00;2003-01-13 00:00:00;2013-11-13 00:00:00;1260894;1021,549315083384386
-1;17507;18422;Atramos g.;Atramos g.;6;390;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1339458;805,839465107871320
-1;17507;18972;Raudondvario pl.;Raudondvario pl.;6;5950;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1440312;6682,546868377285136
-1;17507;16445;Z. Tiškos g.;Z. Tiškos g.;6;7665;1998-06-01 00:00:00;2003-05-08 00:00:00;2011-07-08 00:00:00;1241551;670,675463289994923
-1;17507;122556;Tibeto skv.;Tibeto skv.;6;9508;2011-01-07 00:00:00;2011-01-07 00:00:00;2011-07-08 00:00:00;1389765;64,063475198641314
-1;17507;18725;Kranto al.;Kranto al.;6;3450;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1679485;1933,120818460592773
-1;17507;118934;Ilmenos g.;Ilmenos g.;6;9501;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1766984;249,579666232894681
-1;17507;18672;Karo Ligoninės g.;Karo Ligoninės g.;6;2900;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1462802;345,251349665744328
-1;17507;30872;Astravo g.;Astravo g.;6;328;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1169745;331,636428380418408
-1;17507;118884;Sangrūdos g.;Sangrūdos g.;6;9481;2010-11-22 00:00:00;2010-11-22 00:00:00;2011-07-08 00:00:00;1386273;147,696163685759842
-1;17507;109254;Inkilų aklg.;Inkilų aklg.;6;9469;2010-04-07 00:00:00;2011-02-14 00:00:00;2011-07-08 00:00:00;1358403;92,313955882679039
-1;17507;31743;Balčkalnio g.;Balčkalnio g.;6;546;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1672385;1595,823847006438427
-1;17507;16192;Kalvarijos g.;Kalvarijos g.;6;2710;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1243224;3654,282880217893762
-1;17507;30873;Pelesos g.;Pelesos g.;6;5333;1998-06-01 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1295439;1568,386095453777443
-1;17507;16181;Tirkiliškių g.;Tirkiliškių g.;6;7642;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1243349;1028,427533280318585
-1;17507;118926;Gilijos g.;Gilijos g.;6;9497;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1767062;111,004504413109288
-1;17507;118928;Giršūnų g.;Giršūnų g.;6;9498;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1789461;81,706792863261981
-1;17507;118930;Girdavos g.;Girdavos g.;6;9499;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1379844;138,715536260362711
-1;17507;118940;Dargužių g.;Dargužių g.;6;9504;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1789108;300,874167954151972
-1;17507;118932;Gavaičių g.;Gavaičių g.;6;9500;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1379859;474,570228314189080
-1;17507;118936;Gerviškėnų g.;Gerviškėnų g.;6;9502;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1379863;310,713490816367596
-1;17507;118938;Kaukėnų g.;Kaukėnų g.;6;9503;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1379878;250,506960306639996
-1;17507;118942;Darkiemio g.;Darkiemio g.;6;9505;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1379882;275,246998477211889
-1;17507;118944;Deimenos g.;Deimenos g.;6;9506;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1766999;156,350142866278418
-1;17507;118908;Įsruties g.;Įsruties g.;6;9488;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1789442;1106,242875197936883
-1;17507;118912;Bitėnų g.;Bitėnų g.;6;9490;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1379791;239,771501763496701
-1;17507;118920;Priegliaus g.;Priegliaus g.;6;9494;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1789457;111,004504413109288
-1;17507;118922;Draugupės g.;Draugupės g.;6;9495;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1767058;213,776095818816913
-1;17507;118924;Kinčių g.;Kinčių g.;6;9496;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1379825;110,819673343680279
-1;17507;118904;Karaliaučiaus g.;Karaliaučiaus g.;6;9486;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1766965;1461,789567993988385
-1;17507;118914;Beržupės g.;Beržupės g.;6;9491;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1767077;507,693175761609041
-1;17507;18691;Kybartų g.;Kybartų g.;6;3110;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230539;740,291052242507021
-1;17507;118906;Ragainės g.;Ragainės g.;6;9487;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1378981;715,109722362902630
-1;17507;118918;Ąžuolupės g.;Ąžuolupės g.;6;9493;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1789366;297,331072317660414
-1;17507;118898;Begonijų g.;Begonijų g.;6;9483;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1789438;186,302347897992036
-1;17507;118900;Šilauogių g.;Šilauogių g.;6;9484;2010-11-25 00:00:00;2010-11-25 00:00:00;2011-07-08 00:00:00;1789351;132,924790765304579
-1;17507;29828;Kupstinės tak.;Kupstinės tak.;6;3655;1998-06-01 00:00:00;1998-06-01 00:00:00;2013-07-02 00:00:00;1175269;57,052534281559382
-1;17507;18838;Mituvos g.;Mituvos g.;6;4590;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1315352;370,798393113809027
-1;17507;76130;Lieptupio g.;Lieptupio g.;6;9399;2007-10-09 00:00:00;2007-10-09 00:00:00;2011-07-08 00:00:00;1565078;213,074083062538818
-1;17507;18393;Aleksoto g.;Aleksoto g.;6;100;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1806955;138,601729473765204
-1;17507;18997;Rotušės a.;Rotušės a.;6;6200;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1666785;483,768465413717195
-1;17507;18700;Kometų g.;Kometų g.;6;3200;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1463445;223,017551242265910
-1;17507;18494;T. Daugirdo g.;T. Daugirdo g.;6;1120;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1447742;170,881286130520834
-1;17507;18741;Kumelių g.;Kumelių g.;6;3620;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1465539;205,867744722178628
-1;17507;19239;Vilniaus g.;Vilniaus g.;6;8650;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1227904;842,688305320560858
-1;17507;18535;Erdvės g.;Erdvės g.;6;1530;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1698407;469,423998317736562
-1;17507;18579;Gižų g.;Gižų g.;6;1970;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1672586;406,305132475142955
-1;17507;16252;Mergasalio g.;Mergasalio g.;6;4408;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1242964;243,659577671361887
-1;17507;18759;Lakūnų pl.;Lakūnų pl.;6;3800;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-11-08 00:00:00;1230141;2142,307782674799455
-1;17507;18807;Marvelės g.;Marvelės g.;6;4280;1998-06-01 00:00:00;2011-06-03 00:00:00;2011-07-08 00:00:00;1229854;2967,346000325589102
-1;17507;18490;S. Dariaus ir S. Girėno g.;S. Dariaus ir S. Girėno g.;6;1080;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1364587;2369,378008283323197
-1;17507;30238;Ožiažolių tak.;Ožiažolių tak.;6;5015;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1703518;57,365428045980181
-1;17507;18912;Karaliaus Mindaugo pr.;Karaliaus Mindaugo pr.;6;5340;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1468136;3180,137877675005257
-1;17507;32010;Gudobelių tak.;Gudobelių tak.;6;2147;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1164227;832,657434294065752
-1;17507;19299;Žvaigždžių g.;Žvaigždžių g.;6;9260;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1837179;635,674495092491270
-1;17507;19040;Amerikos Lietuvių g.;Amerikos Lietuvių g.;6;6640;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1315204;643,215960259770668
-1;17507;31906;Nartavos g.;Nartavos g.;6;4773;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1463335;943,230224499522365
-1;17507;18421;Ateities pl.;Ateities pl.;6;380;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1231808;5014,095856574437676
-1;17507;19009;Sandėlių g.;Sandėlių g.;6;6320;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1670932;520,019329623898784
-1;17507;18590;Gryžuvos g.;Gryžuvos g.;6;2080;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-12-07 00:00:00;1231076;493,190224753879420
-1;17507;67467;Z. Gerulaičio g.;Z. Gerulaičio g.;6;9378;2006-06-27 00:00:00;2006-06-27 00:00:00;2011-07-08 00:00:00;1258644;184,503158889101087
-1;17507;108752;Galindų g.;Galindų g.;6;9465;2010-03-22 00:00:00;2011-01-07 00:00:00;2011-07-08 00:00:00;1378996;244,967180069130649
-1;17507;18614;P. Dovydaičio g.;P. Dovydaičio g.;6;2320;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230911;697,490803874651988
-1;17507;19211;Veiverių g.;Veiverių g.;6;8370;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1228035;4744,253870460888720
-1;17507;49294;Vynuogių g.;Vynuogių g.;6;9302;2000-04-07 00:00:00;2000-04-07 00:00:00;2011-07-08 00:00:00;1249237;387,513302598625103
-1;17507;31538;Priešbalių g.;Priešbalių g.;6;5675;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1658871;230,515249848347025
-1;17507;18694;Klevų g.;Klevų g.;6;3140;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1672882;210,503393734463657
-1;17507;30046;Kryžiasnapių tak.;Kryžiasnapių tak.;6;3555;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-11-08 00:00:00;1174148;391,163176491517390
-1;17507;29657;Juodkošių g.;Juodkošių g.;6;2515;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1176318;251,934486077427977
-1;17507;18633;Juodalksnių g.;Juodalksnių g.;6;2510;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1825198;522,117048317524109
-1;17507;19197;Bernardinų skg.;Bernardinų skg.;6;8220;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1227938;109,264715294176540
-1;17507;23968;Kražantės g.;Kražantės g.;6;3470;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1828292;470,837606305244037
-1;17507;16200;Juodelynės g.;Juodelynės g.;6;2511;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1243243;2301,269874589824212
-1;17507;50544;Nuokalnės g.;Nuokalnės g.;6;9306;2001-06-06 00:00:00;2001-06-06 00:00:00;2011-07-08 00:00:00;1316249;1092,416336108392670
-1;17507;50548;Viešios g.;Viešios g.;6;9308;2001-06-06 00:00:00;2001-06-06 00:00:00;2011-07-08 00:00:00;1252445;351,800868133164386
-1;17507;50550;Zversos g.;Zversos g.;6;9309;2001-06-06 00:00:00;2001-06-06 00:00:00;2011-07-08 00:00:00;1252464;230,261719822363290
-1;17507;50552;Vaistariškių g.;Vaistariškių g.;6;9310;2001-06-06 00:00:00;2008-01-25 00:00:00;2011-07-08 00:00:00;1252479;304,688301814017109
-1;17507;16202;Darželio g.;Darželio g.;6;1095;1998-06-01 00:00:00;1998-08-03 00:00:00;2011-07-08 00:00:00;1243148;323,932282686995734
-1;17507;18415;Armatūrininkų g.;Armatūrininkų g.;6;320;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1231918;181,660442805955540
-1;17507;18465;Bituko g.;Bituko g.;6;830;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1825767;370,688492037461288
-1;17507;18508;Dobilų g.;Dobilų g.;6;1260;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1679007;255,313011391725155
-1;17507;18560;Geležinkelio g.;Geležinkelio g.;6;1780;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1686278;298,716662583536845
-1;17507;18585;Grigiškių g.;Grigiškių g.;6;2030;1998-06-01 00:00:00;1998-06-01 00:00:00;2012-07-17 00:00:00;1665277;168,326424875408833
-1;17507;18645;R. Kalantos g.;R. Kalantos g.;6;2630;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230801;3284,502301193250787
-1;17507;18736;Kruonio g.;Kruonio g.;6;3570;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230266;1280,344995456016022
-1;17507;18822;Metalo g.;Metalo g.;6;4430;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1229907;230,206779683275442
-1;17507;18965;Rambyno g.;Rambyno g.;6;5880;1998-06-01 00:00:00;1998-06-01 00:00:00;2012-08-02 00:00:00;1685176;192,984311235243183
-1;17507;19098;Šernų g.;Šernų g.;6;7220;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1857852;190,377866507391388
-1;17507;19132;Taurakiemio g.;Taurakiemio g.;6;7560;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1667705;280,203855020945241
-1;17507;19215;Verkių g.;Verkių g.;6;8410;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1227919;1421,678257603139400
-1;17507;19251;Vyšniavos g.;Vyšniavos g.;6;8770;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-12-07 00:00:00;1672108;243,971443956257104
-1;17507;19277;Žaslių g.;Žaslių g.;6;9030;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1227593;200,691742943433439
-1;17507;125172;Žvyrkelio g.;Žvyrkelio g.;6;9513;2011-02-10 00:00:00;2011-02-10 00:00:00;2011-07-08 00:00:00;1388276;429,287924613938912
-1;17507;31839;Pakaunės g.;Pakaunės g.;6;5075;1998-06-01 00:00:00;2011-02-10 00:00:00;2011-07-08 00:00:00;1298658;1381,391161647710987
-1;17507;206309;Aruodo g.;Aruodo g.;6;9521;2011-08-09 00:00:00;2011-08-09 00:00:00;2011-08-09 00:00:00;1512766;180,015170048339996
-1;17507;206314;Zubrynės g.;Zubrynės g.;6;9519;2011-08-09 00:00:00;2011-08-09 00:00:00;2011-08-09 00:00:00;1526314;408,785108251002328
-1;17507;30877;Daublio g.;Daublio g.;6;1105;1998-06-01 00:00:00;2011-08-09 00:00:00;2011-08-09 00:00:00;1323232;312,234159039333178
-1;17507;206315;A. Zubrio g.;A. Zubrio g.;6;9520;2011-08-09 00:00:00;2011-08-09 00:00:00;2011-08-09 00:00:00;1751124;112,641445707382559
-1;17507;18400;Alsėdžių g.;Alsėdžių g.;6;170;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-12-07 00:00:00;1678895;445,655921128783007
-1;17507;18475;K. Būgos g.;K. Būgos g.;6;930;1998-06-01 00:00:00;1998-06-01 00:00:00;2014-04-08 00:00:00;1339424;729,531257015894425
-1;17507;18577;Girstupio g.;Girstupio g.;6;1950;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1231023;350,497737277545411
-1;17507;18623;Jėgainės g.;Jėgainės g.;6;2410;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1230687;537,711251650236136
-1;17507;18631;Julijanavos g.;Julijanavos g.;6;2490;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1316071;1960,552096078160503
-1;17507;18776;Lentvario g.;Lentvario g.;6;3970;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1463498;443,432869950829172
-1;17507;18862;Nemajūnų g.;Nemajūnų g.;6;4830;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1229581;1047,765392396596781
-1;17507;18908;Paupelio g.;Paupelio g.;6;5300;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1676649;892,899517492216319
-1;17507;19060;Sparnų g.;Sparnų g.;6;6840;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-11-07 00:00:00;1851744;526,812526253867873
-1;17507;19235;Vilkaviškio g.;Vilkaviškio g.;6;8610;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1664926;728,735693109714362
-1;17507;28314;Tunelio g.;Tunelio g.;6;7795;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1834146;1912,833304680949595
-1;17507;18783;Vyčio g.;Vyčio g.;6;4040;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1229983;389,430031559326835
-1;17507;18384;Agronomijos g.;Agronomijos g.;6;10;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1683594;843,754364816021507
-1;17507;16474;Pabūklų g.;Pabūklų g.;6;5045;1998-06-01 00:00:00;1999-01-01 00:00:00;2011-07-08 00:00:00;1159145;197,406585326357572
-1;17507;30874;Ignotiškės g.;Ignotiškės g.;6;2235;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1672753;108,309273094538824
-1;17507;19214;Ventos g.;Ventos g.;6;8400;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1841728;163,915586707708314
-1;17507;18498;M. Daukšos g.;M. Daukšos g.;6;1160;1998-06-01 00:00:00;1998-06-01 00:00:00;2011-07-08 00:00:00;1231387;583,439256877461276
